"","X_id","beachId","beachName","siteName","collectionDate","eColi","comments","geometry"
"21062",21062,1,"Marie Curtis Park East Beach","32W","2007-08-11",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"21063",21063,1,"Marie Curtis Park East Beach","31W","2007-08-11",30,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"21064",21064,1,"Marie Curtis Park East Beach","30W","2007-08-11",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"21065",21065,2,"Sunnyside Beach","23W","2007-08-11",60,"None","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"21066",21066,2,"Sunnyside Beach","17W","2007-08-11",100,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"21067",21067,2,"Sunnyside Beach","19W","2007-08-11",50,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"21068",21068,2,"Sunnyside Beach","22W","2007-08-11",90,"None","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"21069",21069,2,"Sunnyside Beach","18W","2007-08-11",150,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"21070",21070,2,"Sunnyside Beach","20W","2007-08-11",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"21071",21071,2,"Sunnyside Beach","21W","2007-08-11",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"21072",21072,1,"Marie Curtis Park East Beach","29W","2007-08-10",540,"None","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"21073",21073,1,"Marie Curtis Park East Beach","33W","2007-08-10",510,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"21074",21074,1,"Marie Curtis Park East Beach","32W","2007-08-10",440,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"21075",21075,1,"Marie Curtis Park East Beach","31W","2007-08-10",420,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"21076",21076,1,"Marie Curtis Park East Beach","30W","2007-08-10",340,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"21077",21077,2,"Sunnyside Beach","23W","2007-08-10",70,"None","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"21078",21078,2,"Sunnyside Beach","17W","2007-08-10",210,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"21079",21079,2,"Sunnyside Beach","19W","2007-08-10",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"21080",21080,2,"Sunnyside Beach","22W","2007-08-10",50,"None","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"21081",21081,2,"Sunnyside Beach","18W","2007-08-10",100,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"21082",21082,2,"Sunnyside Beach","20W","2007-08-10",340,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"21083",21083,2,"Sunnyside Beach","21W","2007-08-10",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"21084",21084,1,"Marie Curtis Park East Beach","29W","2007-08-09",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"21085",21085,1,"Marie Curtis Park East Beach","33W","2007-08-09",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"21086",21086,1,"Marie Curtis Park East Beach","32W","2007-08-09",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"21087",21087,1,"Marie Curtis Park East Beach","31W","2007-08-09",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"21088",21088,1,"Marie Curtis Park East Beach","30W","2007-08-09",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"21089",21089,2,"Sunnyside Beach","23W","2007-08-09",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"21090",21090,2,"Sunnyside Beach","17W","2007-08-09",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"21091",21091,2,"Sunnyside Beach","19W","2007-08-09",90,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"21092",21092,2,"Sunnyside Beach","22W","2007-08-09",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"21093",21093,2,"Sunnyside Beach","18W","2007-08-09",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"21094",21094,2,"Sunnyside Beach","20W","2007-08-09",220,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"21095",21095,2,"Sunnyside Beach","21W","2007-08-09",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"21096",21096,1,"Marie Curtis Park East Beach","29W","2007-08-08",320,"None","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"21097",21097,1,"Marie Curtis Park East Beach","33W","2007-08-08",1500,"est","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"21098",21098,1,"Marie Curtis Park East Beach","32W","2007-08-08",280,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"21099",21099,1,"Marie Curtis Park East Beach","31W","2007-08-08",310,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"21100",21100,1,"Marie Curtis Park East Beach","30W","2007-08-08",260,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"21101",21101,2,"Sunnyside Beach","23W","2007-08-08",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"21102",21102,2,"Sunnyside Beach","17W","2007-08-08",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"21103",21103,2,"Sunnyside Beach","19W","2007-08-08",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"21104",21104,2,"Sunnyside Beach","22W","2007-08-08",110,"None","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"21105",21105,2,"Sunnyside Beach","18W","2007-08-08",60,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"21106",21106,2,"Sunnyside Beach","20W","2007-08-08",90,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"21107",21107,2,"Sunnyside Beach","21W","2007-08-08",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"21108",21108,1,"Marie Curtis Park East Beach","29W","2007-08-07",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"21109",21109,1,"Marie Curtis Park East Beach","33W","2007-08-07",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"21110",21110,1,"Marie Curtis Park East Beach","32W","2007-08-07",30,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"21111",21111,1,"Marie Curtis Park East Beach","31W","2007-08-07",40,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"21112",21112,1,"Marie Curtis Park East Beach","30W","2007-08-07",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"21113",21113,2,"Sunnyside Beach","23W","2007-08-07",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"21114",21114,2,"Sunnyside Beach","17W","2007-08-07",150,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"21115",21115,2,"Sunnyside Beach","19W","2007-08-07",110,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"21116",21116,2,"Sunnyside Beach","22W","2007-08-07",60,"None","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"21117",21117,2,"Sunnyside Beach","18W","2007-08-07",90,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"21118",21118,2,"Sunnyside Beach","20W","2007-08-07",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"21119",21119,2,"Sunnyside Beach","21W","2007-08-07",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"21120",21120,1,"Marie Curtis Park East Beach","29W","2007-08-06",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"21121",21121,1,"Marie Curtis Park East Beach","33W","2007-08-06",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"21122",21122,1,"Marie Curtis Park East Beach","32W","2007-08-06",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"21123",21123,1,"Marie Curtis Park East Beach","31W","2007-08-06",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"21124",21124,1,"Marie Curtis Park East Beach","30W","2007-08-06",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"21125",21125,2,"Sunnyside Beach","23W","2007-08-06",480,"None","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"21126",21126,2,"Sunnyside Beach","17W","2007-08-06",80,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"21127",21127,2,"Sunnyside Beach","19W","2007-08-06",70,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"21128",21128,2,"Sunnyside Beach","22W","2007-08-06",100,"None","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"21129",21129,2,"Sunnyside Beach","18W","2007-08-06",40,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"21130",21130,2,"Sunnyside Beach","20W","2007-08-06",120,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"21131",21131,2,"Sunnyside Beach","21W","2007-08-06",40,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"21132",21132,1,"Marie Curtis Park East Beach","29W","2007-08-05",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"21133",21133,1,"Marie Curtis Park East Beach","33W","2007-08-05",90,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"21134",21134,1,"Marie Curtis Park East Beach","32W","2007-08-05",100,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"21135",21135,1,"Marie Curtis Park East Beach","31W","2007-08-05",90,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"21136",21136,1,"Marie Curtis Park East Beach","30W","2007-08-05",80,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"21137",21137,2,"Sunnyside Beach","23W","2007-08-05",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"21138",21138,2,"Sunnyside Beach","17W","2007-08-05",180,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"21139",21139,2,"Sunnyside Beach","19W","2007-08-05",110,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"21140",21140,2,"Sunnyside Beach","22W","2007-08-05",70,"None","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"21141",21141,2,"Sunnyside Beach","18W","2007-08-05",140,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"21142",21142,2,"Sunnyside Beach","20W","2007-08-05",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"21143",21143,2,"Sunnyside Beach","21W","2007-08-05",50,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"21144",21144,1,"Marie Curtis Park East Beach","29W","2007-08-04",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"21145",21145,1,"Marie Curtis Park East Beach","33W","2007-08-04",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"21146",21146,1,"Marie Curtis Park East Beach","32W","2007-08-04",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"21147",21147,1,"Marie Curtis Park East Beach","31W","2007-08-04",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"21148",21148,1,"Marie Curtis Park East Beach","30W","2007-08-04",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"21149",21149,2,"Sunnyside Beach","23W","2007-08-04",40,"None","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"21150",21150,2,"Sunnyside Beach","17W","2007-08-04",160,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"21151",21151,2,"Sunnyside Beach","19W","2007-08-04",280,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"21152",21152,2,"Sunnyside Beach","22W","2007-08-04",60,"None","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"21153",21153,2,"Sunnyside Beach","18W","2007-08-04",250,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"21154",21154,2,"Sunnyside Beach","20W","2007-08-04",60,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"21155",21155,2,"Sunnyside Beach","21W","2007-08-04",50,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"21156",21156,1,"Marie Curtis Park East Beach","29W","2007-08-03",70,"None","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"21157",21157,1,"Marie Curtis Park East Beach","33W","2007-08-03",40,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"21158",21158,1,"Marie Curtis Park East Beach","32W","2007-08-03",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"21159",21159,1,"Marie Curtis Park East Beach","31W","2007-08-03",80,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"21160",21160,1,"Marie Curtis Park East Beach","30W","2007-08-03",30,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"21161",21161,2,"Sunnyside Beach","23W","2007-08-03",360,"None","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"21162",21162,2,"Sunnyside Beach","17W","2007-08-03",160,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"21163",21163,2,"Sunnyside Beach","19W","2007-08-03",200,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"21164",21164,2,"Sunnyside Beach","22W","2007-08-03",110,"None","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"21165",21165,2,"Sunnyside Beach","18W","2007-08-03",120,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"21166",21166,2,"Sunnyside Beach","20W","2007-08-03",270,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"21167",21167,2,"Sunnyside Beach","21W","2007-08-03",150,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"21168",21168,1,"Marie Curtis Park East Beach","29W","2007-08-02",60,"None","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"21169",21169,1,"Marie Curtis Park East Beach","33W","2007-08-02",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"21170",21170,1,"Marie Curtis Park East Beach","32W","2007-08-02",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"21171",21171,1,"Marie Curtis Park East Beach","31W","2007-08-02",40,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"21172",21172,1,"Marie Curtis Park East Beach","30W","2007-08-02",40,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"21173",21173,2,"Sunnyside Beach","23W","2007-08-02",70,"None","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"21174",21174,2,"Sunnyside Beach","17W","2007-08-02",100,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"21175",21175,2,"Sunnyside Beach","19W","2007-08-02",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"21176",21176,2,"Sunnyside Beach","22W","2007-08-02",60,"None","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"21177",21177,2,"Sunnyside Beach","18W","2007-08-02",100,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"21178",21178,2,"Sunnyside Beach","20W","2007-08-02",30,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"21179",21179,2,"Sunnyside Beach","21W","2007-08-02",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"21180",21180,1,"Marie Curtis Park East Beach","29W","2007-08-01",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"21181",21181,1,"Marie Curtis Park East Beach","33W","2007-08-01",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"21182",21182,1,"Marie Curtis Park East Beach","32W","2007-08-01",30,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"21183",21183,1,"Marie Curtis Park East Beach","31W","2007-08-01",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"21184",21184,1,"Marie Curtis Park East Beach","30W","2007-08-01",30,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"21185",21185,2,"Sunnyside Beach","23W","2007-08-01",130,"None","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"21186",21186,2,"Sunnyside Beach","17W","2007-08-01",350,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"21187",21187,2,"Sunnyside Beach","19W","2007-08-01",60,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"21188",21188,2,"Sunnyside Beach","22W","2007-08-01",30,"None","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"21189",21189,2,"Sunnyside Beach","18W","2007-08-01",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"21190",21190,2,"Sunnyside Beach","20W","2007-08-01",40,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"21191",21191,2,"Sunnyside Beach","21W","2007-08-01",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"21192",21192,1,"Marie Curtis Park East Beach","29W","2007-07-31",90,"None","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"21193",21193,1,"Marie Curtis Park East Beach","33W","2007-07-31",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"21194",21194,1,"Marie Curtis Park East Beach","32W","2007-07-31",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"21195",21195,1,"Marie Curtis Park East Beach","31W","2007-07-31",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"21196",21196,1,"Marie Curtis Park East Beach","30W","2007-07-31",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"21197",21197,2,"Sunnyside Beach","23W","2007-07-31",30,"None","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"21198",21198,2,"Sunnyside Beach","17W","2007-07-31",100,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"21199",21199,2,"Sunnyside Beach","19W","2007-07-31",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"21200",21200,2,"Sunnyside Beach","22W","2007-07-31",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"21201",21201,2,"Sunnyside Beach","18W","2007-07-31",130,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"21202",21202,2,"Sunnyside Beach","20W","2007-07-31",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"21203",21203,2,"Sunnyside Beach","21W","2007-07-31",30,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"21204",21204,1,"Marie Curtis Park East Beach","29W","2007-07-30",130,"None","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"21205",21205,1,"Marie Curtis Park East Beach","33W","2007-07-30",40,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"21206",21206,1,"Marie Curtis Park East Beach","32W","2007-07-30",70,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"21207",21207,1,"Marie Curtis Park East Beach","31W","2007-07-30",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"21208",21208,1,"Marie Curtis Park East Beach","30W","2007-07-30",50,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"21209",21209,2,"Sunnyside Beach","23W","2007-07-30",30,"None","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"21210",21210,2,"Sunnyside Beach","17W","2007-07-30",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"21211",21211,2,"Sunnyside Beach","19W","2007-07-30",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
